"ID","k","K","delta","b","r","nu","I0","A0","P0","vmax","tmax","cumviral","start"
"SAT1",0.27838,8.48034,1.76711,0.0869513,4.55679,5.01807,3.48452,0.255002,0.00765133,6.95588,3.0677,31.0134,0.3852
"SAT1",0.316832,8.92051,1.38255,0.0896793,3.78874,5.97502,2.76308,0.196984,0.00755082,7.59041,3.15273,34.9368,0.045225
"SAT1",0.211699,6.38375,1.66637,0.122124,5.45117,4.81679,3.72628,0.18352,0.00800628,5.54827,3.2275,26.1954,0.7375
"SAT1",0.292705,8.87523,1.7443,0.093646,4.92315,8.22412,3.25247,0.246668,0.00757184,7.10098,3.26275,29.7342,0.51525
"SAT1",0.38042,6.95753,1.68911,0.105436,5.13151,7.98341,3.20877,0.185696,0.00796733,6.18972,2.76825,30.3178,0.36075
"SAT1",0.353985,8.1593,1.64384,0.101315,4.48681,6.43681,3.25206,0.183592,0.00841417,7.12357,3.03468,33.3535,0.347175
"SAT1",0.206807,9.16762,1.63213,0.094163,3.71738,4.32682,3.22864,0.14011,0.00754809,7.92085,3.29948,33.9645,0.156975
"SAT1",0.221063,7.07794,1.74059,0.109415,4.57052,7.65721,3.66169,0.221552,0.00762898,6.00175,3.3955,26.3638,0.5205
"SAT1",0.349236,8.07064,1.917,0.096325,4.95306,7.60509,3.19537,0.1779,0.00938436,7.14508,2.92218,31.7359,0.519675
"SAT1",0.337983,8.94615,1.94971,0.0948293,5.00322,7.74227,3.51922,0.173583,0.00742373,7.8096,3.03175,31.6439,0.58425
"SAT1",0.170619,8.66973,1.65835,0.11581,4.78441,4.83603,3.56796,0.160964,0.00753268,7.49124,3.0545,30.4532,0.537
"SAT1",0.317685,8.91203,1.92462,0.100182,4.88101,9.43199,3.68275,0.183258,0.0084365,7.62681,2.9635,30.1995,0.5185
"SAT1",0.250329,8.67006,1.64408,0.0927001,4.32575,6.70643,3.43908,0.192035,0.00646097,7.4676,3.10325,32.3679,0.26575
"SAT1",0.283605,7.365,1.74137,0.106093,4.85438,5.86845,3.37868,0.238062,0.00841018,6.23666,2.945,26.9762,0.42
"SAT1",0.249746,9.09489,1.77035,0.10535,4.14446,5.89425,3.43573,0.15035,0.00723807,7.88447,3.0715,32.6034,0.2265
"SAT1",0.240903,8.71429,1.67649,0.089924,4.67012,6.85421,3.52845,0.165561,0.00857774,7.72245,3.0057,36.0288,0.3832
"SAT1",0.295447,7.89823,1.67416,0.107943,4.60914,7.54374,3.67852,0.145254,0.00871693,7.04389,3.06975,31.588,0.37475
"SAT1",0.376037,7.3768,1.73896,0.105712,4.34514,6.62012,3.1523,0.173713,0.0084728,6.2831,3.18962,29.6608,0.422125
"SAT1",0.417414,8.61758,1.83277,0.104742,4.67062,7.96223,3.00193,0.193091,0.00795506,7.21729,3.15075,31.0517,0.54825
"SAT1",0.243442,7.86416,1.79353,0.105217,4.8759,4.25177,3.0423,0.219935,0.00739173,6.73126,3.16523,28.9984,0.547725
"SAT1",0.30638,8.69383,1.82291,0.0974835,4.76649,7.18726,3.05254,0.195498,0.00728064,7.49218,3.04475,32.2896,0.41225
"SAT1",0.270421,8.71016,1.61416,0.0879215,4.35982,5.58871,3.21344,0.180406,0.00807246,7.65138,2.95835,35.2865,0.20585
"SAT1",0.2793,8.40986,1.45359,0.0951872,3.83851,7.66645,3.19688,0.144135,0.00844172,7.40531,3.21623,33.9419,0.213725
"SAT1",0.263066,8.11095,1.56396,0.0938019,3.78004,8.91958,3.53594,0.244401,0.00804003,6.4212,3.42953,29.038,0.304525
"SAT1",0.294922,8.72181,1.78119,0.0911145,5.68533,5.10043,2.98092,0.185138,0.00931338,7.73128,2.926,35.6877,0.671
"SAT1",0.364397,8.48579,1.61607,0.0996468,4.39203,6.65985,2.81059,0.180627,0.00921085,7.41079,2.99337,33.2079,0.293375
"SAT1",0.259858,9.23512,1.88454,0.0884478,5.15599,6.35747,3.7351,0.190736,0.00874115,7.8865,3.161,33.8996,0.736
"SAT1",0.291814,8.47353,1.75943,0.0866462,4.89218,7.21982,3.33485,0.257392,0.00687449,7.15501,2.95178,33.6982,0.376775
"SAT1",0.316362,7.97411,1.56514,0.112209,4.20703,6.44209,2.90834,0.195648,0.0069794,6.59312,3.25675,27.8857,0.34675
"SAT1",0.295448,7.02371,1.49329,0.104799,4.59459,5.74929,3.37004,0.221725,0.00798851,6.10229,2.9535,28.6822,0.3335
"SAT1",0.346016,8.11733,1.56124,0.123815,3.88266,7.2973,3.20832,0.190831,0.00861131,6.43914,3.47325,25.7413,0.46075
"SAT1",0.252825,7.19347,1.70348,0.11306,4.40527,7.70253,3.60974,0.188782,0.00686265,6.24445,3.09275,28.081,0.39025
"SAT1",0.286285,8.87323,1.60659,0.0895481,4.18359,7.11955,3.09861,0.154726,0.00817397,7.79708,3.10422,35.7445,0.216725
"SAT1",0.288049,8.81094,1.5057,0.101794,3.66077,6.39719,3.45193,0.1684,0.00837404,7.12268,3.622,30.5168,0.342
"SAT1",0.328567,9.30249,1.74429,0.0973592,4.19129,6.51243,3.17352,0.227098,0.00779111,7.27465,3.47475,28.42,0.46725
"SAT1",0.388207,9.1959,1.43573,0.0973243,4.1626,7.49775,2.81595,0.156497,0.0073021,8.01229,3.47945,34.4733,0.45695
"SAT1",0.346183,9.12085,1.69526,0.0961916,4.03759,5.3115,2.48214,0.144063,0.00876154,7.92372,3.1008,32.5285,0.2633
"SAT1",0.279005,7.63305,1.37713,0.108715,4.06316,6.40871,3.44978,0.175213,0.00864047,6.69496,3.11125,30.4903,0.30375
"SAT1",0.342292,9.15537,1.84299,0.0879751,4.09572,7.80184,2.94839,0.178943,0.00783317,7.77127,3.2425,32.2916,0.335
"SAT1",0.34212,9.51328,1.64181,0.0959539,4.38983,7.80264,2.81405,0.236286,0.00773646,7.91274,2.9369,31.1503,0.1994
"SAT1",0.41058,7.55888,1.32879,0.106519,3.80577,7.75568,2.90481,0.144541,0.00833124,6.66698,3.2211,31.7487,0.1936
"SAT1",0.258714,9.36023,1.67939,0.0867328,4.39489,6.86398,3.1389,0.172545,0.00724777,8.26921,3.02675,37.113,0.24675
"SAT1",0.343125,9.75,1.86311,0.0957454,4.3779,6.40595,3.05026,0.134739,0.00808525,8.49448,3.04673,34.9279,0.289225
"SAT1",0.263447,8.29903,1.76497,0.109777,4.83465,7.53478,3.71152,0.157696,0.00902017,7.27757,2.91553,31.1204,0.380525
"SAT1",0.256684,8.64009,1.70936,0.097485,5.22937,8.14757,3.36725,0.19094,0.00883957,7.49493,2.928,32.6697,0.483
"SAT1",0.27912,8.26416,1.51767,0.111635,4.23702,7.8623,3.40094,0.11498,0.00749023,7.45748,3.2197,33.0794,0.2022
"SAT1",0.300018,7.26876,1.78507,0.0925672,4.75894,6.00028,3.43583,0.209527,0.00833872,6.23278,2.874,30.8905,0.359
"SAT1",0.362316,8.96396,1.51513,0.102524,4.17308,10.5066,3.18035,0.154322,0.0077523,7.88454,3.09617,34.1144,0.278675
"SAT1",0.302237,6.38472,1.63027,0.120711,5.08891,5.47498,3.05188,0.171198,0.00826661,5.62714,2.91728,26.6878,0.367275
"SAT1",0.293601,8.60866,2.04303,0.102754,5.04388,8.7964,3.47311,0.158787,0.00673057,7.5463,2.9219,32.2365,0.4544
"SAT1",0.279146,8.30089,1.40715,0.0977632,4.11749,7.80899,3.52558,0.150158,0.00795756,7.34427,3.21315,33.8241,0.34065
"SAT1",0.291865,7.51326,1.67725,0.115811,4.06994,5.16082,3.40937,0.157899,0.00875971,6.45176,3.09425,27.423,0.30425
"SAT1",0.307568,8.72454,1.47361,0.101739,4.30486,6.71585,3.3486,0.182121,0.00805415,7.61363,3.14625,31.3745,0.40125
"SAT1",0.254726,8.54507,1.34325,0.0959745,3.69141,5.83155,3.41758,0.177151,0.00699918,7.10812,3.66288,32.3658,0.360375
"SAT1",0.289911,10.0395,1.75748,0.0861253,4.40935,6.49478,3.17916,0.182717,0.00760443,8.56729,3.194,36.5381,0.4165
"SAT1",0.300225,8.95801,1.32049,0.102796,3.62066,5.68952,3.06961,0.157998,0.00760111,7.63789,3.5602,32.2085,0.3427
"SAT1",0.331296,8.15458,1.69008,0.0923848,4.34831,9.05803,3.39869,0.181663,0.0083458,7.16619,3.05417,32.8035,0.319175
"SAT1",0.339649,7.74266,1.45664,0.0928201,4.31248,8.09333,3.32429,0.24251,0.00697384,6.62201,3.03847,30.6469,0.225975
"SAT1",0.258741,9.64502,1.7248,0.0905695,4.6914,7.59505,3.64565,0.203807,0.00908453,8.35406,2.9675,34.592,0.375
"SAT1",0.266516,8.90717,1.86603,0.0845732,5.27266,7.78933,3.67814,0.311685,0.00797369,7.39275,3.01423,34.1316,0.559225
"SAT1",0.26913,8.80994,1.628,0.094165,4.21158,5.51765,3.37203,0.164092,0.00777161,7.67008,3.1256,34.8666,0.2556
"SAT1",0.253518,9.10299,1.4893,0.0887647,4.38027,8.83394,3.57259,0.194978,0.00863514,8.09203,3.17722,35.7263,0.437225
"SAT1",0.394114,8.82319,1.49759,0.100079,4.2767,8.12892,2.98408,0.176619,0.00856122,7.6232,3.15088,33.767,0.303375
"SAT1",0.267617,9.39927,2.00067,0.0966648,4.93851,6.96649,3.62614,0.18736,0.00827666,8.03691,2.91575,30.9567,0.46325
"SAT1",0.339696,8.49696,1.5236,0.10798,3.76018,8.26633,3.23287,0.153685,0.00788198,7.38403,3.10637,30.9027,0.081375
"SAT1",0.30282,7.9019,1.58419,0.108152,4.20563,5.20227,2.99797,0.130371,0.00774443,7.0268,3.12255,32.1484,0.24505
"SAT1",0.275582,8.32028,1.95489,0.0919863,4.86644,5.8743,3.56372,0.204574,0.00809837,7.04753,2.88475,31.1628,0.42225
"SAT1",0.19687,7.87357,1.52484,0.114339,4.80933,5.46724,3.3847,0.150753,0.0075169,7.05441,3.02533,31.2069,0.39533
"SAT1",0.279488,7.7794,1.55737,0.101227,4.49209,6.78019,3.26904,0.227817,0.0072706,6.5894,3.0811,30.2772,0.3311
"SAT1",0.407539,8.12843,1.69582,0.0933166,4.53398,9.07243,2.80478,0.242179,0.00653478,6.63909,3.3597,29.6426,0.4872
"SAT1",0.372318,7.93615,1.52778,0.115762,4.12099,6.53287,2.91481,0.15308,0.00851739,6.93327,3.26162,29.7422,0.449125
"SAT1",0.249231,8.95918,1.73179,0.0949836,4.93107,5.52052,3.70212,0.165929,0.00912693,7.91628,3.017,34.7829,0.527
"SAT1",0.354393,9.38439,1.97896,0.10404,4.08132,6.87024,2.99239,0.187658,0.00817626,7.82606,3.22005,29.1407,0.29005
"SAT1",0.292433,8.02567,1.59634,0.0966778,4.32998,5.4932,2.8156,0.151587,0.00889394,7.06919,3.05422,33.0744,0.241725
"SAT1",0.291324,8.00183,1.47106,0.0913791,4.71209,6.53222,3.15516,0.238801,0.00725313,6.95898,2.92152,32.8863,0.321525
"SAT1",0.223927,7.37364,1.48695,0.0993309,4.84098,6.55422,3.61423,0.202338,0.00830353,6.5485,2.86758,31.5439,0.310075
"SAT1",0.319,8.88478,1.46324,0.0878423,4.13929,6.05694,3.12439,0.171205,0.00677402,7.77383,3.2417,36.2873,0.2942
"SAT1",0.299861,9.76752,1.5293,0.083188,4.33721,7.75526,3.24009,0.230239,0.00646231,8.20905,3.06995,35.5484,0.24245
"SAT1",0.317784,9.00312,1.73591,0.0934382,4.12672,5.63373,2.86984,0.184244,0.00680828,7.60814,3.10262,32.1836,0.210125
"SAT1",0.279366,7.51856,1.80227,0.109019,5.27093,7.3485,3.60617,0.188557,0.00781234,6.50122,2.9505,30.367,0.5555
"SAT1",0.291994,7.15951,1.47968,0.105553,4.20136,4.9614,2.9787,0.193841,0.00882837,6.2686,3.00275,30.2829,0.18275
"SAT1",0.279281,8.28856,2.02748,0.0832566,5.18219,6.05015,3.62588,0.261996,0.00742191,7.04262,2.91045,32.6045,0.48795
"SAT1",0.375404,8.07226,1.54264,0.099525,4.62234,9.11568,3.27644,0.223319,0.00954263,6.94972,3.01475,31.1523,0.44975
"SAT1",0.182539,7.72301,1.48144,0.0966776,4.47874,6.92416,3.32046,0.150239,0.00811159,6.948,2.9735,35.0411,0.276
"SAT1",0.351781,8.13122,1.51834,0.107941,4.41396,6.59438,3.21061,0.183313,0.00686548,6.91932,3.239,29.1429,0.4815
"SAT1",0.399171,8.79768,1.60637,0.0980907,4.08165,8.33538,2.72225,0.124404,0.00687528,7.84298,3.0513,35.7171,0.1238
"SAT1",0.294181,8.53292,1.49879,0.101784,4.52208,8.50074,3.2686,0.202812,0.00692943,7.29746,3.21575,32.2097,0.53075
"SAT1",0.272838,8.2925,1.57332,0.101132,4.6663,6.18817,2.98484,0.194419,0.00705597,7.24533,2.92835,33.027,0.29585
"SAT1",0.377222,8.4781,1.62172,0.106097,4.49249,9.51823,3.18447,0.189431,0.00802464,7.25574,3.32935,29.2255,0.49185
"SAT1",0.328645,7.94655,1.63046,0.0953875,4.5663,6.03437,3.1549,0.259742,0.00873932,6.6578,2.94625,30.2387,0.33375
"SAT1",0.242131,8.68084,1.80514,0.102448,4.75776,5.81368,3.85249,0.132232,0.00832232,7.77896,3.05725,33.7651,0.44725
"SAT1",0.273987,7.18151,1.64261,0.107984,5.00373,7.26006,3.69852,0.200029,0.00768601,6.33652,2.9821,29.4979,0.4796
"SAT1",0.29518,10.3979,1.88653,0.0903214,4.36809,5.76068,3.17073,0.164041,0.00599302,8.87078,3.1326,33.8117,0.3201
"SAT1",0.349809,9.08678,1.41264,0.115591,3.53787,8.86855,2.92522,0.182272,0.00796452,7.6325,3.6413,29.3396,0.4138
"SAT1",0.332744,9.24797,1.60154,0.0930993,4.49391,8.96578,3.35015,0.200268,0.00611537,7.80154,3.41375,33.602,0.60875
"SAT1",0.267532,7.32279,1.58127,0.11644,4.27047,6.39173,2.90086,0.165765,0.00863975,6.35664,2.939,28.6775,0.1965
"SAT1",0.290876,7.56493,1.57647,0.102022,3.86304,5.75255,3.23214,0.209839,0.00757649,6.31333,3.1606,29.2434,0.1481
"SAT1",0.30839,8.92264,1.72388,0.089158,4.61326,5.6895,3.14591,0.202203,0.00757051,7.61158,3.08573,32.6578,0.353225
"SAT1",0.232601,9.06012,1.50783,0.0937455,3.97892,4.17312,3.35608,0.161815,0.00787634,7.77719,3.44625,34.5948,0.46625
"SAT1",0.319232,9.15923,1.74767,0.0902148,4.7428,6.9964,3.44007,0.242615,0.00669604,7.63979,3.10098,31.7954,0.480975
"SAT1",0.272801,9.17293,1.52525,0.0992934,4.07217,6.11097,3.50204,0.188591,0.0068143,7.69639,3.4316,32.5343,0.4291
"SAT1",0.254772,9.65775,1.68102,0.0885434,4.71979,7.1257,3.67753,0.252856,0.00768817,7.9995,3.12588,32.9936,0.428375
"SAT1",0.313655,7.32008,1.62141,0.107323,4.3925,7.58785,3.3742,0.171749,0.00733914,6.43793,3.10818,30.5786,0.345675
"SAT1",0.375158,7.69376,1.62915,0.105732,4.03378,8.14061,3.14603,0.186646,0.00703767,6.57907,3.08425,28.5898,0.19175
"SAT1",0.331616,8.62083,1.59527,0.10058,4.28328,5.20852,2.61969,0.198037,0.00816213,7.3247,3.02958,31.4669,0.224575
"SAT1",0.27726,7.41828,1.6762,0.106478,4.90749,7.88711,3.53322,0.140266,0.00811498,6.68731,2.81353,31.72,0.316025
"SAT1",0.337469,7.93847,1.48353,0.115245,4.08424,5.69461,2.83319,0.24799,0.00842818,6.5167,3.0685,28.2157,0.2085
"SAT1",0.299252,8.39217,1.27318,0.101949,3.81616,6.36908,3.13914,0.147576,0.00862264,7.47225,3.29908,34.9941,0.204075
"SAT1",0.275216,8.39955,1.74978,0.0957771,4.69304,7.47959,3.47444,0.220259,0.00823709,7.11014,3.01,31.1518,0.395
"SAT1",0.294419,9.33826,1.69921,0.0924665,4.29734,7.32686,3.51766,0.144633,0.00809613,8.11638,3.09912,35.4417,0.321625
"SAT1",0.2778,6.41919,1.53508,0.110824,4.67081,4.64338,3.4741,0.184482,0.00801237,5.67332,2.973,28.8626,0.303
"SAT1",0.280907,9.38354,1.60614,0.0863339,4.62575,6.72373,2.94315,0.157743,0.00844146,8.35899,3.13042,37.4729,0.390423
"SAT1",0.360365,8.08012,1.68501,0.0947444,4.28393,7.91617,3.12138,0.198828,0.00849372,6.86666,3.198,30.5853,0.403
"SAT1",0.234899,8.76658,1.83746,0.0954284,4.87332,6.58995,3.67484,0.19209,0.00809899,7.50991,3.0195,32.3059,0.477
"SAT1",0.283998,8.33706,1.34538,0.108619,3.66204,5.28951,3.26814,0.170549,0.00770764,7.20074,3.31819,30.3031,0.15069
"SAT1",0.388818,8.16924,1.76744,0.104834,4.36093,8.16796,3.22773,0.136216,0.00680786,7.16525,3.1075,30.5714,0.3475
"SAT1",0.262851,9.43347,1.49767,0.0959958,3.69118,6.19116,3.35153,0.17027,0.00777272,8.1159,3.24167,33.1905,0.119175
"SAT1",0.308582,9.36622,1.39108,0.100103,3.64552,6.49379,3.12964,0.238762,0.00833673,7.40965,3.5841,30.0341,0.3516
"SAT1",0.277769,8.10664,1.54348,0.0979482,4.61308,5.89146,3.09112,0.158072,0.00839897,7.21982,3.0075,33.4348,0.4175
"SAT1",0.354341,8.50425,1.79097,0.108657,4.7297,7.68045,3.38648,0.18503,0.00720904,7.19091,3.0345,30.2622,0.462
"SAT1",0.258673,9.38955,1.52611,0.0991681,3.8717,6.05169,3.27348,0.176532,0.00855378,7.98399,3.367,32.5113,0.3795
"SAT1",0.314253,9.75,1.60897,0.0868388,4.17482,8.21819,3.68396,0.185204,0.00758413,8.20488,3.2725,34.6366,0.42
"SAT1",0.294062,8.8778,1.62894,0.0972292,4.46943,5.74224,3.26411,0.212686,0.00721731,7.31151,3.24825,31.5771,0.47825
"SAT1",0.283247,8.25821,1.58576,0.0919561,4.19865,8.01153,3.33527,0.245672,0.00724242,6.67339,3.56075,29.3102,0.43825
"SAT1",0.335805,9.44826,1.51871,0.121068,3.89732,5.64978,2.9009,0.140284,0.00667174,8.16312,3.59488,31.7306,0.414875
"SAT1",0.323947,8.68229,1.57861,0.114084,4.2498,8.14419,3.78819,0.164286,0.00825366,7.54894,3.126,29.7825,0.4085
"SAT1",0.369825,9.72869,1.77296,0.0949918,4.72709,6.82408,2.81482,0.186852,0.00783375,8.36801,3.1185,34.7104,0.4835
"SAT1",0.31818,7.84799,1.4224,0.115794,3.95608,5.52855,3.08458,0.174972,0.00749359,6.66815,3.28877,27.5351,0.328775
"SAT1",0.30922,8.25171,1.50733,0.124912,4.17453,7.6337,3.76757,0.194945,0.00657292,6.69602,3.5479,25.8116,0.6304
"SAT1",0.294617,8.54619,1.87683,0.101196,4.85822,6.1821,3.0297,0.212274,0.00845312,7.26727,2.92552,32.9509,0.358025
"SAT1",0.242881,8.83415,1.92199,0.107753,4.94618,7.1279,3.60103,0.132754,0.00762541,7.64953,2.96998,29.9631,0.464975
"SAT1",0.265481,8.86103,1.94062,0.091326,4.99478,5.44635,3.06849,0.163307,0.00683891,7.73505,2.89905,33.494,0.43405
"SAT1",0.295004,8.93382,1.38369,0.0978623,3.85856,6.75556,2.92149,0.187495,0.0082801,7.68793,3.28742,33.8989,0.237425
"SAT1",0.312747,9.24782,1.59581,0.102782,3.54889,6.21986,3.29288,0.17478,0.00820691,7.65106,3.33236,30.3375,0.0548575
"SAT1",0.312946,8.33353,1.5735,0.104899,4.28216,6.57816,3.67384,0.143882,0.00805321,7.34116,2.97363,32.3265,0.253625
"SAT1",0.268773,8.71656,1.74987,0.105719,4.45849,5.63406,3.06054,0.155945,0.00697908,7.68508,3.1235,31.7963,0.266
"SAT1",0.268567,7.9811,1.72529,0.114548,4.30564,6.55038,3.50273,0.145251,0.00821467,6.8808,3.13668,27.5581,0.369175
"SAT1",0.344077,9.85696,1.67785,0.0879386,4.36858,5.49833,3.03266,0.202708,0.00775411,8.2992,3.1185,34.6574,0.321
"SAT1",0.240633,9.23544,1.57626,0.0937316,4.25766,5.50694,3.59449,0.178826,0.00581488,7.77391,3.41625,32.821,0.46125
"SAT1",0.339539,8.24144,1.8854,0.104999,4.5442,6.83332,2.94876,0.184046,0.00905537,7.15907,3.13658,30.8206,0.464075
"SAT1",0.27504,8.23001,1.67081,0.112492,4.3251,6.0165,3.46511,0.177308,0.00843119,6.80796,3.52668,28.1259,0.599175
"SAT1",0.306558,9.14272,1.98468,0.0835763,5.03524,6.7423,3.3542,0.264984,0.00834878,7.54496,3.0433,34.1786,0.5133
"SAT1",0.413979,7.59879,1.5574,0.113196,3.97947,7.52934,2.64999,0.106736,0.00714748,6.82022,3.16012,30.9933,0.212625
"SAT1",0.238957,6.58924,1.59042,0.118832,4.43608,7.38993,3.67746,0.16956,0.00690003,5.80849,3.0145,27.3056,0.342
"SAT1",0.274444,8.84717,1.25124,0.0991633,3.38055,8.02348,3.34172,0.212004,0.00768098,7.21431,3.91525,30.4948,0.33025
"SAT1",0.278483,7.65189,1.57172,0.0995546,4.73185,8.94149,3.80478,0.191702,0.00701002,6.79109,3.04975,31.5616,0.49225
"SAT1",0.233924,9.2394,1.69093,0.0895815,4.13333,7.57429,3.64087,0.134119,0.00794551,8.16079,3.1361,35.4671,0.2761
"SAT1",0.218016,7.59768,1.63015,0.106232,4.46674,7.48357,3.95063,0.125241,0.00761122,6.81975,3.0835,31.5298,0.396
"SAT1",0.336201,8.20882,1.51809,0.106638,4.13017,6.138,3.10559,0.185536,0.00748616,6.99043,3.53275,29.5311,0.54025
"SAT1",0.256068,7.84921,1.31458,0.112139,3.59992,5.15738,3.48697,0.155964,0.00579691,6.89635,3.41172,31.5943,0.126725
"SAT1",0.298844,8.81671,1.38063,0.109143,4.00194,6.52437,3.71369,0.192246,0.00793984,7.45503,3.3024,31.3637,0.3774
"SAT1",0.305867,8.32839,1.42587,0.107154,3.80225,5.28833,3.31748,0.168163,0.00762935,7.10556,3.22408,29.873,0.191575
"SAT1",0.298972,7.73878,1.65479,0.105738,4.40365,6.86474,3.10169,0.191186,0.00834368,6.70647,2.923,28.954,0.268
"SAT1",0.346181,8.87107,1.55707,0.108983,4.28111,6.60751,3.04009,0.213808,0.00690753,7.297,3.33075,29.2791,0.50825
"SAT1",0.281683,8.4832,1.96611,0.0985153,5.1859,7.05161,3.62672,0.206705,0.00782455,7.14706,2.9473,31.9812,0.4348
"SAT1",0.277986,8.54609,1.80272,0.0928434,4.60303,5.71808,3.27332,0.166115,0.00745327,7.43656,3.01375,33.3256,0.35375
"SAT1",0.381289,8.55761,1.83236,0.104893,4.8301,7.36725,3.02077,0.163019,0.00729509,7.37471,2.98902,29.4229,0.481525
"SAT1",0.371286,8.47357,1.40871,0.111398,3.73353,7.65823,3.16064,0.155296,0.00841809,7.26803,3.16508,31.1121,0.125075
"SAT1",0.264402,8.02453,1.55565,0.103344,4.06952,6.70308,3.38351,0.14299,0.00841266,7.18574,3.15518,34.0045,0.262675
"SAT1",0.206897,7.13814,1.51778,0.116837,4.58849,4.96165,3.32787,0.22227,0.00861326,6.10472,3.15715,28.3899,0.16715
"SAT1",0.2467,8.60704,1.48333,0.100592,3.91285,7.24643,3.36783,0.224349,0.00814908,6.74976,3.54375,28.6738,0.38625
"SAT1",0.279179,7.85162,1.99894,0.0878258,5.42457,6.51106,2.90941,0.208768,0.0072706,6.86747,2.63518,32.201,0.305175
"SAT1",0.322694,7.4911,1.31234,0.108821,3.54391,6.31876,3.01465,0.164503,0.00839668,6.48899,3.67073,29.6024,0.338225
"SAT1",0.298393,8.93105,1.6068,0.0964324,4.22982,5.54783,3.42376,0.15233,0.00779221,7.65743,3.12265,32.7509,0.29015
"SAT1",0.29013,9.50781,1.84047,0.0917798,4.89497,7.19619,3.53485,0.177261,0.00780773,8.1747,3.04675,34.4366,0.50925
"SAT1",0.238614,8.56103,1.65901,0.0912726,4.19754,7.4891,3.70661,0.213338,0.00752878,7.28021,3.1155,32.3856,0.2605
"SAT1",0.372262,9.25974,1.68599,0.104737,4.16698,8.32515,3.19609,0.181275,0.00799743,7.83276,3.34075,29.4783,0.48325
"SAT1",0.285749,8.90382,1.5731,0.0961317,4.28467,8.86195,3.43466,0.135458,0.00824418,7.87804,2.99238,35.4583,0.212375
"SAT1",0.397478,7.59385,1.74812,0.100898,4.72974,6.02229,2.44041,0.175368,0.00845547,6.56635,2.9225,30.091,0.289995
"SAT1",0.378567,8.22084,1.77951,0.104499,4.69332,8.3996,3.54032,0.147872,0.00667006,7.17546,3.05075,30.3882,0.47825
"SAT1",0.253638,8.08966,1.9147,0.103115,5.35468,7.3484,3.57838,0.195771,0.00714134,6.75042,3.096,28.7993,0.6935
"SAT1",0.296479,9.39384,1.63699,0.0791043,4.23786,6.57,3.32987,0.256657,0.00887382,7.79074,3.02175,33.8408,0.21925
"SAT1",0.251711,9.74677,1.40637,0.0991693,3.69393,7.17479,3.59968,0.226787,0.00857628,7.71118,3.64975,31.4066,0.39475
"SAT1",0.268601,8.48263,1.96822,0.0999578,5.90811,7.73619,3.71808,0.223524,0.0082143,7.44948,2.83925,31.8249,0.73425
"SAT1",0.339012,8.9231,1.51159,0.092528,4.42356,6.1986,2.88495,0.17905,0.00837152,7.61525,3.07975,34.1313,0.247252
"SAT1",0.383866,9.65567,1.50068,0.097959,3.88181,7.02787,2.83312,0.187905,0.00699312,8.19139,3.5707,32.301,0.380695
"SAT1",0.216856,8.45178,1.52617,0.100858,3.96248,6.19168,3.36835,0.164029,0.0079728,7.42675,3.17653,32.4833,0.234025
"SAT1",0.315188,8.25884,1.60305,0.0960503,3.95486,8.08985,3.13523,0.172913,0.00770218,7.08422,3.11835,32.3503,0.15835
"SAT1",0.342171,9.06047,1.78343,0.093355,4.56358,5.22588,2.64487,0.160719,0.00742518,7.85478,3.06973,34.0881,0.417225
"SAT1",0.293659,7.78947,1.62988,0.128598,4.28117,5.69319,3.49783,0.174239,0.0064953,6.53972,3.2951,26.0001,0.4651
"SAT1",0.22218,8.06453,1.68331,0.0916515,5.50777,8.566,3.57658,0.148264,0.0078496,7.32265,2.70003,38.251,0.197525
"SAT1",0.195617,9.49286,1.67356,0.102493,4.56739,8.51858,4.0228,0.212236,0.00690424,8.09012,3.106,33.2271,0.461
"SAT1",0.406666,8.6216,1.97687,0.0871877,4.82711,8.57745,3.04949,0.262818,0.0074382,6.8742,2.78842,29.7011,0.198425
"SAT1",0.284273,7.46075,1.63607,0.110676,4.5997,5.16845,2.95245,0.156075,0.00806098,6.66977,2.9873,30.3339,0.3498
"SAT1",0.271282,7.99115,1.40347,0.114796,4.07503,6.24387,3.67181,0.150671,0.00866667,6.87595,3.08803,30.5798,0.255525
"SAT1",0.26851,8.43797,1.36394,0.104612,3.61271,5.35738,3.56218,0.140198,0.00863347,7.26221,3.3254,31.9957,0.1929
"SAT1",0.264966,8.16516,1.76523,0.10422,4.33998,4.56321,3.33971,0.191965,0.00852859,6.74759,3.07118,29.6445,0.35118
"SAT1",0.333005,8.48277,1.43717,0.111464,3.89939,8.44187,3.39507,0.187837,0.00804602,7.22586,3.3603,29.672,0.297804
"SAT1",0.314372,8.31335,1.60279,0.104269,4.05642,6.03838,2.7592,0.203849,0.00659214,6.90148,3.46833,29.2418,0.443325
"SAT1",0.294207,7.54219,1.44244,0.112521,3.82057,6.35851,3.27172,0.151039,0.0067893,6.6336,3.09773,29.9153,0.050225
"SAT1",0.247103,8.997,1.72744,0.0923054,4.53362,6.87521,3.49215,0.192453,0.00952207,7.73446,3.0992,32.1891,0.3892
"SAT1",0.328342,6.65568,1.5033,0.125576,4.42975,7.86483,3.26902,0.136684,0.00766269,6.01991,3.015,29.2455,0.3375
"SAT1",0.333675,9.70468,1.48918,0.0805443,3.93587,8.15838,3.29854,0.231147,0.00863839,8.01236,3.13207,35.4087,0.12207
