ID,Transm,meanGrow
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.11,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.12,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.13,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.14,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.15,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.16,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.17,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.18,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.19,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.2,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.21,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
SAT2,1.22,2.2304
